ImageId,ClassId,ClassCount,ClassIds
87f74731f_2,0,0,[]
b04e7875c_1,0,0,[]
193884988_5,0,0,[]
e3e1bb16a_5,0,0,[]
23e4a530a_4,0,0,[]
a835a0e50_1,0,0,[]
7f52709ea_3,0,0,[]
4e1d02f5a_1,0,0,[]
aebbc40a6_5,0,0,[]
fe96a088d_3,0,0,[]
d13688eac_1,0,0,[]
8de366fb3_4,0,0,[]
52122168a_1,0,0,[]
847b7640a_2,0,0,[]
5ca03f4fb_5,0,0,[]
0b475b419_3,0,0,[]
f1807fbdd_1,0,0,[]
c135aedee_4,0,0,[]
2e8f2ddb8_1,0,0,[]
be447691b_5,0,0,[]
400eedff4_1,0,0,[]
59a2887fd_2,0,0,[]
e98824ca8_5,0,0,[]
2eb50a13e_2,0,0,[]
3740a6dd1_1,0,0,[]
2d15d9135_1,0,0,[]
eb2b76683_1,0,0,[]
1eb697fe5_4,0,0,[]
b35ab5606_3,0,0,[]
fc2968239_1,0,0,[]
42935bb3a_5,0,0,[]
9c19a106d_2,0,0,[]
99bc6c5c2_5,0,0,[]
841c1f67e_1,0,0,[]
72d5da20f_3,0,0,[]
ab710a287_4,0,0,[]
b2ec9ed47_2,0,0,[]
9d73bc0ef_2,0,0,[]
cee5fab38_4,0,0,[]
091d21109_1,0,0,[]
fb352c185_3,0,0,[]
643f181f4_3,0,0,[]
f7f2e339e_3,0,0,[]
b0038b54c_1,0,0,[]
500bd5355_3,0,0,[]
b1d3f12b6_1,0,0,[]
3933a5fcc_4,0,0,[]
d6f5d9247_5,0,0,[]
d44db82d2_1,0,0,[]
c9091ca20_5,0,0,[]
94882163b_1,0,0,[]
33a4b4335_1,0,0,[]
202838a14_1,0,0,[]
ec1ffc4eb_4,0,0,[]
3fb68881e_1,0,0,[]
e98ffbe3d_3,0,0,[]
ae7a2de0d_1,0,0,[]
43a450e62_1,0,0,[]
12d38a1d4_5,0,0,[]
163cc2750_5,0,0,[]
14e90eb54_4,0,0,[]
689af3e16_1,0,0,[]
db5aabcb0_5,0,0,[]
eef10580b_4,0,0,[]
d160b5de3_4,0,0,[]
51938ecf0_1,0,0,[]
166818755_4,0,0,[]
c46bd8459_1,0,0,[]
c804959b3_3,0,0,[]
05184e71b_5,0,0,[]
f80b4e4e4_3,0,0,[]
8c2a5c8f7_2,0,0,[]
10c190f20_5,0,0,[]
b2e59bdaa_2,0,0,[]
933a9dc8b_2,0,0,[]
8ed31effd_5,0,0,[]
de3e52e11_5,0,0,[]
0c9ae816d_2,0,0,[]
a732b1b72_3,0,0,[]
ff300484e_4,0,0,[]
90b5b429a_5,0,0,[]
e696ac71b_2,0,0,[]
bd343c6f7_5,0,0,[]
3ba5b066f_1,0,0,[]
8dfe396ef_5,0,0,[]
f22ad3b42_2,0,0,[]
3ae2aba5e_1,0,0,[]
2c24736d5_1,0,0,[]
614e8523d_1,0,0,[]
9622959c1_2,0,0,[]
4f77c0179_2,0,0,[]
0fd171923_4,0,0,[]
c6cac1cac_2,0,0,[]
fbc97ac61_1,0,0,[]
6b36665ef_5,0,0,[]
3fe32ff2f_5,0,0,[]
c30805f9e_4,0,0,[]
8f8a23f39_4,0,0,[]
87e057954_3,0,0,[]
d246ea324_1,0,0,[]
d02f1b229_1,0,0,[]
8e5f4851e_5,0,0,[]
34f8faf6d_2,0,0,[]
9eace863c_4,0,0,[]
79bf82641_5,0,0,[]
167ae556b_4,0,0,[]
1d0521214_2,0,0,[]
7cf7e0fa6_3,0,0,[]
24d46a3f8_3,0,0,[]
e5b65b5ec_5,0,0,[]
5b9b3c297_5,0,0,[]
207d87ea7_5,0,0,[]
1483bc52d_2,0,0,[]
5ed98fbe2_5,0,0,[]
1c96b0bbc_5,0,0,[]
0c9ae816d_5,0,0,[]
f46d86fbe_2,0,0,[]
d4e66ad89_5,0,0,[]
bb352d01e_1,0,0,[]
61a06d797_3,0,0,[]
a9914e83b_5,0,0,[]
d7608fbdb_3,0,0,[]
ce02c322e_3,0,0,[]
f276116b0_3,0,0,[]
34d5479f3_4,0,0,[]
f4a98f891_5,0,0,[]
59a1733a9_4,0,0,[]
2ef6ad027_1,0,0,[]
c135aedee_2,0,0,[]
f62546cde_1,0,0,[]
a67df9196_2,0,0,[]
def2ac19d_1,0,0,[]
189659389_3_aug0,1,1,[1]
3221a0d79_3_aug0,1,1,[1]
ac39eca81_2_aug0,1,1,[1]
8a35c59f9_2,1,1,[1]
a28a7b7be_1_aug0,1,1,[1]
285781401_1_aug0,1,1,[1]
537e66c26_2,1,1,[1]
e29a708e0_2,1,1,[1]
98bb73faf_2,1,1,[1]
352063998_2_aug0,1,1,[1]
628aaf2df_3,1,1,[1]
0f010cc60_1,1,1,[1]
8177945a9_2,1,1,[1]
e52f2f2de_5_aug0,1,1,[1]
e40e068f3_2,1,1,[1]
ce8da6d72_5_aug0,1,1,[1]
301601620_3,1,1,[1]
7046618f6_1_aug0,1,1,[1]
5994c3b58_5_aug0,1,1,[1]
a800aee21_2_aug0,1,1,[1]
927be944d_2_aug0,1,1,[1]
d10c885f3_5_aug0,1,1,[1]
65f40b75f_4,1,1,[1]
69df9d97b_5,1,1,[1]
63adb88f1_3,1,1,[1]
29936b461_1,1,1,[1]
736c09835_2_aug0,1,1,[1]
1f06bd0a5_1,1,1,[1]
e401b6539_1_aug0,1,1,[1]
86e80375f_2_aug0,1,1,[1]
80d241bc5_3_aug0,1,1,[1]
69df9d97b_4,1,1,[1]
64782db0a_3,1,1,[1]
2e29001f1_2,1,2,"[1, 3]"
a800aee21_3,1,1,[1]
0fd63823c_1,1,1,[1]
6eb8690cd_5_aug0,1,1,[1]
719519f07_5,1,1,[1]
18fc395b4_1_aug0,1,1,[1]
9586cb6e3_1,1,1,[1]
07ba66beb_2,1,1,[1]
86cbb2d1f_5_aug0,1,1,[1]
2bdb48c91_2_aug0,1,1,[1]
81c37d5f1_2,1,1,[1]
3fcd061fc_5,1,2,"[1, 2]"
c2759d94e_3,1,1,[1]
17f01b94d_2,1,1,[1]
0167a740e_3_aug0,1,1,[1]
df70a7e07_5_aug0,1,1,[1]
6c011fc34_2_aug0,1,1,[1]
8e53eee1d_1,1,1,[1]
1a33e152d_5_aug0,1,1,[1]
33e32bbf2_2_aug0,1,1,[1]
719519f07_1_aug0,1,1,[1]
e76e3e8a5_1,1,1,[1]
527d11e5a_1_aug0,1,1,[1]
6d6a1fbe1_3,1,1,[1]
3ab1a7324_5_aug0,1,1,[1]
509abf323_3_aug0,1,1,[1]
ac39eca81_4_aug0,1,1,[1]
a335fc5cc_5_aug0,1,1,[1]
1f117b19e_5,1,1,[1]
9586cb6e3_2,1,1,[1]
6355bf572_3,1,1,[1]
460e2213c_5,1,1,[1]
fa9a5da40_2,1,1,[1]
51d3e5941_2_aug0,1,1,[1]
a77b147af_3,1,1,[1]
205685883_3_aug0,1,1,[1]
fd6208bbc_5_aug0,1,1,[1]
3888ec2cd_4,1,1,[1]
f3d2fbd91_1,1,1,[1]
b925ef3b7_2_aug0,1,1,[1]
60d7248a8_4_aug0,1,1,[1]
e76e3e8a5_4,1,1,[1]
cd14c73db_2,1,1,[1]
941e9a9d6_5_aug0,1,1,[1]
cbbe86379_2_aug0,1,1,[1]
d26ead1d8_1_aug0,1,1,[1]
6100fae0f_1_aug0,1,1,[1]
8f8a23f39_5,1,1,[1]
628aaf2df_3_aug0,1,1,[1]
7970f0008_4,1,2,"[1, 2]"
8fd88a0c1_4_aug0,1,1,[1]
21fb2df8d_2_aug0,1,1,[1]
bfe1815d5_1_aug0,1,1,[1]
7c847f7b3_2_aug0,1,1,[1]
1b213d816_3_aug0,1,1,[1]
cb383b2f7_4,1,1,[1]
ac550233a_3_aug0,1,1,[1]
d7eb453fe_3_aug0,1,1,[1]
64782db0a_4,1,1,[1]
a67df9196_5_aug0,1,1,[1]
66e89afaa_3_aug0,1,1,[1]
babc99f0c_1_aug0,1,1,[1]
285781401_2,1,1,[1]
86e80375f_2,1,1,[1]
1ad10c316_3_aug0,1,1,[1]
d2f07a8db_4_aug0,1,1,[1]
416b3a2a5_3,1,1,[1]
57e6b1bcd_5,1,1,[1]
38aeffe92_3_aug0,1,1,[1]
1a33e152d_1_aug0,1,1,[1]
988cf521f_2,1,1,[1]
0c59df320_3_aug0,1,1,[1]
54ce7b2e1_3_aug0,1,1,[1]
9beece43e_1_aug0,1,1,[1]
9c4ed4726_3_aug0,1,1,[1]
04e23e414_2_aug0,1,1,[1]
f0df48da0_3_aug0,1,1,[1]
19b4b7cd8_2,1,1,[1]
d7221e8ce_1,1,1,[1]
a7391743c_1,1,1,[1]
0cf509103_5_aug0,1,1,[1]
056e34021_5_aug0,1,1,[1]
49c24c9a8_2,1,1,[1]
de5a08726_1,1,1,[1]
81c37d5f1_1,1,1,[1]
6826c7bde_5,1,1,[1]
2c7e26f0d_2_aug0,1,1,[1]
2122b99c0_3,1,1,[1]
aac54b46c_3,1,1,[1]
fcdeccead_2_aug0,1,1,[1]
bca4ae758_5,1,1,[1]
1ad10c316_3,1,1,[1]
1d34ad26c_4_aug0,1,1,[1]
a4844715b_3,1,1,[1]
49c24c9a8_1,1,1,[1]
06a01c775_2_aug0,1,1,[1]
9d57d9095_1,1,2,"[1, 3]"
24db6ba0d_5,1,1,[1]
1919bde53_2,1,1,[1]
229500455_2,1,1,[1]
2be0179d7_5_aug0,1,1,[1]
af5c06a20_5_aug0,1,1,[1]
dff8ecef4_2,1,1,[1]
cbdb0828d_2,1,1,[1]
a1b3fa11b_4_aug0,1,1,[1]
713e97c97_2,1,1,[1]
373ebde8b_4,1,1,[1]
837645cf1_5_aug0,1,1,[1]
e35a68f07_5,1,1,[1]
f53e75337_3,1,1,[1]
2cf9274ea_3,1,1,[1]
81c37d5f1_2_aug0,1,1,[1]
ceccb1eef_5,1,1,[1]
e851fc03a_1,1,1,[1]
f72bc3a1a_3,1,1,[1]
08de8df60_2,1,2,"[1, 3]"
1d83b44be_5,1,1,[1]
5ad48b934_5_aug0,1,1,[1]
29dcd28af_3_aug0,1,1,[1]
cc5bae861_2_aug0,1,1,[1]
768eff9be_4,1,1,[1]
fd6208bbc_5,1,1,[1]
cd0c2417f_2_aug0,1,1,[1]
f5222b1b3_5,1,1,[1]
55a585807_2_aug0,1,1,[1]
16aabaf79_5_aug0,1,1,[1]
64c57880e_2,1,1,[1]
8d5dde91c_3_aug0,1,1,[1]
128b708e5_5,1,1,[1]
f33469843_3,1,1,[1]
f1c0e4d32_5_aug0,1,1,[1]
3888ec2cd_2_aug0,1,1,[1]
4cf3b3988_1,1,1,[1]
edc0d2bf8_5,1,1,[1]
f33469843_3_aug0,1,1,[1]
34d73f3ad_2,1,2,"[1, 3]"
fd6208bbc_4,1,1,[1]
1b213d816_3,1,1,[1]
ce0b7102f_2,1,1,[1]
732bd67ee_3_aug0,1,1,[1]
be04fa57f_4,1,1,[1]
320557243_5_aug0,1,1,[1]
c71558eac_1_aug0,1,1,[1]
9bf863558_2_aug0,1,1,[1]
204949166_2_aug0,1,1,[1]
5fa0b3200_2_aug0,1,1,[1]
c3ff6937c_5,1,1,[1]
7486d3e78_2,1,1,[1]
7749df027_2,1,1,[1]
f62546cde_3_aug0,1,1,[1]
8bb208f36_2_aug0,1,1,[1]
204949166_2,1,1,[1]
47a18bd61_2_aug0,1,1,[1]
11418b1c5_4_aug0,1,1,[1]
3da2c3982_5,1,1,[1]
98bb73faf_2_aug0,1,1,[1]
03da79fda_3_aug0,1,1,[1]
e29a708e0_1,1,1,[1]
f4fa0c7ac_5,1,1,[1]
21ab6a3b2_1_aug0,1,1,[1]
232256b21_1_aug0,1,1,[1]
89087f994_2_aug0,1,1,[1]
1f4161475_1,1,1,[1]
8e08d9cd6_2,1,1,[1]
873fbc272_3_aug0,1,1,[1]
0832de752_2,1,1,[1]
a2bdcd021_2,1,1,[1]
d65ad4cfa_3_aug0,1,1,[1]
d2fd4e0d5_5_aug0,1,1,[1]
47a18bd61_4_aug0,1,1,[1]
262db4b7e_1_aug0,1,1,[1]
284639f13_2,1,1,[1]
b9b5cb6f5_1,1,1,[1]
8c8e79fa0_3,1,1,[1]
8a87b9578_2_aug0,1,1,[1]
06a01c775_1_aug0,1,1,[1]
0a4ad45a5_2_aug0,1,1,[1]
b3d4c7809_3_aug0,1,1,[1]
39c094b3d_5_aug0,1,1,[1]
49c24c9a8_5_aug0,1,1,[1]
22123f29f_5_aug0,1,1,[1]
7a7282702_1,1,1,[1]
af61c6bf8_1_aug0,1,1,[1]
674be7ddd_4,1,1,[1]
adc257b59_2,1,2,"[1, 3]"
edc0d2bf8_4_aug0,1,1,[1]
c14eabf41_3_aug0,1,1,[1]
522e17d3e_4,1,1,[1]
d422920e3_2_aug0,1,1,[1]
68511f15f_2,1,1,[1]
3221a0d79_2_aug0,1,1,[1]
539a9d455_1,1,1,[1]
21bf9d854_2_aug0,1,1,[1]
63c46a774_1_aug0,1,1,[1]
5b73c33d7_1,1,1,[1]
560a3e98a_2,1,1,[1]
416b3a2a5_3_aug0,1,1,[1]
338d3b828_4_aug0,1,1,[1]
892582cf9_2_aug0,1,1,[1]
683ad3cc1_2,1,1,[1]
bb352d01e_4,1,1,[1]
f6d0cca5b_3_aug0,1,1,[1]
5b73c33d7_2_aug0,1,1,[1]
373ebde8b_2,1,1,[1]
29dcd28af_3,1,1,[1]
a1b3fa11b_4,1,1,[1]
0f9f79a88_1_aug0,1,1,[1]
8eb422b05_1_aug0,1,1,[1]
0bb304645_2_aug0,1,1,[1]
a689f4047_5_aug0,1,1,[1]
ed3f080c3_4_aug0,1,1,[1]
49c24c9a8_4_aug0,1,1,[1]
2d8146e53_4_aug0,1,1,[1]
9a75974ba_1_aug0,1,1,[1]
2eeed5102_4_aug0,1,1,[1]
056e34021_2,1,1,[1]
21fb2df8d_2,1,1,[1]
c14eabf41_3,1,1,[1]
d31e0200c_3,1,1,[1]
c3ee7a878_5,1,1,[1]
1cac6e1f3_3,1,1,[1]
5994c3b58_3,1,1,[1]
fd6208bbc_4_aug0,1,1,[1]
8e933231b_3,1,1,[1]
02c4655ff_5_aug0,1,1,[1]
a985a9c7c_2,1,1,[1]
eef087050_2,1,1,[1]
76adc6361_5_aug0,1,1,[1]
4b5490a9f_3_aug0,1,1,[1]
736c09835_1,1,1,[1]
7a249b737_1,1,1,[1]
a8312b3b0_5_aug0,1,1,[1]
301601620_2_aug0,1,1,[1]
509abf323_4,1,1,[1]
380c01646_1,1,1,[1]
4f77c0179_5_aug0,1,1,[1]
f3a9b7ad1_2_aug0,1,1,[1]
ac550233a_3,1,1,[1]
1eb697fe5_3_aug0,1,1,[1]
18fc395b4_2,1,1,[1]
b45c67a1f_1,1,1,[1]
cb383b2f7_1,1,1,[1]
ce13a3739_1,1,1,[1]
9b62dc81c_5,1,1,[1]
2d26b9dda_5,1,1,[1]
5ad48b934_5,1,2,"[1, 2]"
8a642f9d3_2,1,2,"[1, 3]"
6aadb8486_3,1,1,[1]
89f119c0a_4,1,1,[1]
7abd14b6a_2_aug0,1,1,[1]
d1aaada08_3_aug0,1,1,[1]
277ebde3b_1_aug0,1,1,[1]
bc7ce8f4d_3,1,1,[1]
81ff630e3_4,1,1,[1]
846788254_2,1,1,[1]
81c37d5f1_1_aug0,1,1,[1]
a2bdcd021_3_aug0,1,1,[1]
1e95fc3d7_5_aug0,1,1,[1]
27f44281b_5,1,1,[1]
af61c6bf8_4,1,1,[1]
29c39b183_2,1,2,"[1, 3]"
b12fc900b_2,1,1,[1]
87f6e3eeb_1,1,1,[1]
cc3b99f17_4,1,1,[1]
86e80375f_3,1,1,[1]
8a35c59f9_3_aug0,1,1,[1]
b76bbb3cf_2_aug0,1,1,[1]
7d9d29d28_4,1,1,[1]
caf49d870_5_aug0,1,1,[1]
2c7e26f0d_5_aug0,1,1,[1]
aa14f39fd_5,1,1,[1]
60d7248a8_1,1,1,[1]
194cce1be_2_aug0,1,1,[1]
ed8678cea_2,1,1,[1]
f98a8ae54_2_aug0,1,1,[1]
201f7cd69_3,1,1,[1]
e6123fb08_2,1,1,[1]
9236f984c_3,1,1,[1]
0a8cb8ddf_5,1,1,[1]
cf06584db_4_aug0,1,1,[1]
33e32bbf2_2,1,1,[1]
ce0b7102f_2_aug0,1,1,[1]
8bb208f36_4,1,1,[1]
07ba66beb_1,1,1,[1]
8d1cd3b88_3,1,1,[1]
509abf323_3,1,1,[1]
683ad3cc1_4,1,1,[1]
7bb25cc94_3,1,1,[1]
49aba8b85_3_aug0,1,1,[1]
81ff630e3_4_aug0,1,1,[1]
99b7bd247_3_aug0,1,1,[1]
7f9d758d7_2_aug0,1,1,[1]
fb36b84e7_2,1,1,[1]
60d7248a8_2,1,1,[1]
faa0cdf84_5_aug0,1,1,[1]
99984eccf_3_aug0,1,1,[1]
8fbc61bda_1_aug0,1,1,[1]
1efdd626e_3_aug0,1,1,[1]
c35fa49e2_5_aug0,1,1,[1]
b08d40600_1,1,1,[1]
8d1cd3b88_2,1,1,[1]
d9077b7f2_5,1,1,[1]
713e97c97_1,1,1,[1]
ac39eca81_2,1,1,[1]
a0de93374_3,1,1,[1]
a985a9c7c_2_aug0,1,1,[1]
1fd098a38_3_aug0,1,1,[1]
0f4bf08bd_2,1,1,[1]
d2a854e69_5_aug0,1,1,[1]
e479a2e88_2_aug0,1,1,[1]
54f7648a5_3_aug0,1,1,[1]
66e43edf6_2_aug0,1,1,[1]
cee5fab38_2_aug0,1,1,[1]
57c752901_3,1,2,"[1, 2]"
a0ae0cbcf_1,1,1,[1]
b3d4c7809_4,1,1,[1]
89f119c0a_3,1,1,[1]
04e23e414_3,1,1,[1]
7be8a27c8_2_aug0,1,1,[1]
510b9c5cc_2,1,1,[1]
e857c7372_3,1,1,[1]
463108c67_3_aug0,1,1,[1]
f114d1a28_2_aug0,1,1,[1]
6d5d698e0_5_aug0,1,1,[1]
42935bb3a_4,1,1,[1]
3221a0d79_1,1,1,[1]
88e1122cb_5,1,1,[1]
a77af14dd_3,1,1,[1]
9b63ed48c_1,1,1,[1]
54780d890_2_aug0,1,1,[1]
e75c7bbd9_5_aug0,1,1,[1]
892582cf9_2,1,1,[1]
fcddbcbc0_2,1,1,[1]
97bf2a97c_1,1,1,[1]
fed07ccf3_5,1,1,[1]
65f40b75f_4_aug0,1,1,[1]
bbde78fe1_2_aug0,1,1,[1]
04e23e414_3_aug0,1,1,[1]
be1e1cb10_1,1,1,[1]
57239737a_2_aug0,1,1,[1]
b66e31dfb_3,1,1,[1]
64c57880e_2_aug0,1,1,[1]
7046618f6_3_aug0,1,1,[1]
7bb3640ce_3_aug0,1,1,[1]
5f0371b4d_3,1,1,[1]
6209acbc4_5_aug0,1,1,[1]
e97006670_3,1,2,"[1, 2]"
d0ba35b7f_5_aug0,1,1,[1]
91696aaca_3_aug0,1,1,[1]
cd64c39a7_5,1,1,[1]
e91814529_5_aug0,1,1,[1]
b9fa8b135_2_aug0,1,1,[1]
e6123fb08_2_aug0,1,1,[1]
f8f3a1eb2_3,1,1,[1]
713e97c97_2_aug0,1,1,[1]
e52f2f2de_4,1,1,[1]
a800aee21_1,1,1,[1]
3da2c3982_4_aug0,1,1,[1]
eebcc0af3_2_aug0,1,1,[1]
adc257b59_4_aug0,1,1,[1]
d245c4e7f_2_aug0,1,1,[1]
b7871011a_5_aug0,1,1,[1]
d70e75dca_3,1,1,[1]
cd64c39a7_5_aug0,1,1,[1]
4992fae6f_1_aug0,1,1,[1]
17f01b94d_1,1,1,[1]
89087f994_2,1,1,[1]
ed8678cea_1,1,1,[1]
90b5b429a_2,1,1,[1]
6b634bbe9_2_aug0,1,1,[1]
0934b8bff_1,1,1,[1]
229500455_3_aug0,1,1,[1]
a9840c747_3_aug0,1,1,[1]
6d97f7c81_4_aug0,1,1,[1]
460e2213c_1_aug0,1,1,[1]
195e36565_3_aug0,1,1,[1]
fb9a07c8f_2_aug0,1,1,[1]
04e23e414_1_aug0,1,1,[1]
adc257b59_4,1,1,[1]
eb2b76683_2,1,1,[1]
056e34021_3,1,1,[1]
f7c4aaaad_5_aug0,1,1,[1]
9844183a4_3_aug0,1,1,[1]
941e9a9d6_2,1,1,[1]
2f6c4d0e7_3_aug0,1,1,[1]
6e62ddf4e_4_aug0,1,1,[1]
a997f247d_2,1,1,[1]
63adb88f1_3_aug0,1,1,[1]
eebcc0af3_3_aug0,1,1,[1]
eef087050_3,1,1,[1]
a506b44b3_3_aug0,1,1,[1]
dc67d78bf_2,1,1,[1]
a985a9c7c_1,1,1,[1]
567578f1b_5,1,1,[1]
55edf098d_3,1,1,[1]
34d73f3ad_1,1,1,[1]
16371ae14_5_aug0,1,1,[1]
47f5c8e07_4_aug0,1,1,[1]
c2759d94e_4_aug0,1,1,[1]
5ba141d56_5_aug0,1,1,[1]
a4844715b_2,1,1,[1]
b5b6de778_4,1,1,[1]
d422920e3_4,1,1,[1]
defcae4cc_3_aug0,1,1,[1]
a2bdcd021_2_aug0,1,1,[1]
21ab6a3b2_1,1,1,[1]
76532309b_4_aug0,1,1,[1]
5fa0b3200_2,1,1,[1]
9b63ed48c_5,1,1,[1]
c330ba942_3_aug0,1,1,[1]
24db6ba0d_3,1,1,[1]
3da2c3982_5_aug0,1,1,[1]
f2a7da76d_3_aug0,1,1,[1]
a152690b6_2,1,1,[1]
08a1a079b_2,1,2,"[1, 3]"
6430ea237_3_aug0,1,1,[1]
d5b37beb7_3,1,1,[1]
6395f8bf1_1,1,1,[1]
d5a1067a2_5_aug0,1,1,[1]
8c3539cdd_1_aug0,1,1,[1]
d0cf465a8_3_aug0,1,1,[1]
eebcc0af3_1_aug0,1,1,[1]
837645cf1_4,1,1,[1]
29c39b183_1,1,1,[1]
aff01777f_3,1,1,[1]
cb7c34c05_4,1,1,[1]
13ca110ae_3_aug0,1,1,[1]
046c35525_5,1,1,[1]
4355ef39b_4,1,1,[1]
f3862285d_2_aug0,1,1,[1]
5c8c555a3_3,1,1,[1]
4db535653_3,1,1,[1]
89f119c0a_2_aug0,1,1,[1]
3a153274d_3_aug0,1,1,[1]
c448a41ee_2,1,2,"[1, 3]"
683ad3cc1_1,1,1,[1]
8e08d9cd6_4_aug0,1,1,[1]
a2889c2fa_5,1,2,"[1, 2]"
6caa89d4e_3_aug0,1,1,[1]
d2fd4e0d5_2_aug0,1,1,[1]
b9888ed87_2_aug0,1,1,[1]
594d97d26_1_aug0,1,1,[1]
d26ead1d8_1,1,2,"[1, 2]"
f276116b0_2,1,1,[1]
94da85f76_1_aug0,1,1,[1]
fb0434dea_4_aug0,1,1,[1]
c21edfb97_5,1,1,[1]
4029fea8e_4,1,1,[1]
627b98bc7_1,1,2,"[1, 3]"
1919bde53_1,1,1,[1]
1ae56dead_3_aug0,1,1,[1]
670b74b68_4_aug0,1,1,[1]
1308a608d_4,1,1,[1]
5891749fb_5_aug0,1,1,[1]
cb7c34c05_1_aug0,1,1,[1]
854baa70c_3_aug0,1,1,[1]
5994c3b58_2,1,1,[1]
f5e54ba62_3_aug0,1,1,[1]
d2291de5c_2,1,2,"[1, 2]"
854baa70c_3,1,1,[1]
42935bb3a_3,1,1,[1]
ef5c1b08e_5,1,1,[1]
2c113de25_3,1,1,[1]
4355ef39b_5,1,1,[1]
54738099a_5_aug0,1,1,[1]
f1c0e4d32_5,1,1,[1]
927be944d_1,1,1,[1]
644f9c71d_3_aug0,1,1,[1]
1e2bd7ad0_5,1,1,[1]
8d1cd3b88_5,1,1,[1]
a732b1b72_1_aug0,1,1,[1]
1d00226a0_1,1,1,[1]
8f0e1809d_5,1,1,[1]
a0ae0cbcf_2,1,2,"[1, 3]"
cf06584db_3_aug0,1,1,[1]
dcebef38e_2_aug0,1,1,[1]
e40e068f3_2_aug0,1,1,[1]
0603c2340_5_aug0,1,1,[1]
86cbb2d1f_2,1,1,[1]
62a9535b1_3_aug0,1,1,[1]
82f6ab6aa_4,1,1,[1]
49c24c9a8_5,1,1,[1]
cd14c73db_1,1,1,[1]
cb383b2f7_2,1,1,[1]
4216b133c_3,1,1,[1]
0a8cb8ddf_2,1,1,[1]
db4867ee8_5_aug0,1,1,[1]
1b7bec2ba_3_aug0,1,1,[1]
459840244_3,1,1,[1]
e848a32dd_2_aug0,1,1,[1]
459840244_3_aug0,1,1,[1]
1d00226a0_2,1,1,[1]
8da886dcf_1,1,1,[1]
4ade4b747_2,1,1,[1]
17383bd97_3,1,1,[1]
8fd88a0c1_4,1,1,[1]
0603c2340_5,1,1,[1]
0a8cb8ddf_4_aug0,1,1,[1]
01df77e59_4_aug0,1,1,[1]
00c88fed0_1,1,2,"[1, 2]"
0e86dea5b_2,1,1,[1]
bd8556ab8_2_aug0,1,1,[1]
1308a608d_5,1,1,[1]
22458f946_3_aug0,1,1,[1]
6e4a1d647_4,1,1,[1]
73afc8798_3,1,1,[1]
bea606041_5,1,1,[1]
0999e53af_5_aug0,1,1,[1]
eed32de1b_4_aug0,1,1,[1]
4932f1a80_1_aug0,1,1,[1]
f4fa0c7ac_5_aug0,1,1,[1]
0832de752_5_aug0,1,1,[1]
ed8678cea_2_aug0,1,1,[1]
7c764812d_3_aug0,1,1,[1]
66e43edf6_1_aug0,1,1,[1]
ed8678cea_4_aug0,1,1,[1]
fc113cb7e_5_aug0,1,1,[1]
12471d0d5_3,1,1,[1]
f618df512_5_aug0,1,1,[1]
4c47ebc03_3_aug0,1,1,[1]
d07afd5bf_2,1,1,[1]
3a96940c6_3,1,1,[1]
f55acfc8e_3,1,1,[1]
4dbadaa3e_4,1,1,[1]
825a8ea8f_4,1,1,[1]
2b8dfbe0b_1,1,1,[1]
e2d64c010_3,1,2,"[1, 3]"
6355bf572_3_aug0,1,1,[1]
3a0f17afd_1,1,1,[1]
c15d5b333_5,1,1,[1]
cefbcc992_3_aug0,1,1,[1]
a53891ed0_3_aug0,1,1,[1]
848713301_4_aug0,1,1,[1]
bc73f75a5_4,1,1,[1]
1ae56dead_4_aug0,1,1,[1]
560a3e98a_2_aug0,1,1,[1]
37d48f05d_3,1,1,[1]
fbc97ac61_5,1,2,"[1, 2]"
f03379160_3,1,1,[1]
36e512a45_3_aug0,1,1,[1]
e7eebb438_1_aug0,1,1,[1]
056e34021_2_aug0,1,1,[1]
89f119c0a_2,1,1,[1]
dd8e822bb_5,1,1,[1]
522e17d3e_3,1,1,[1]
8f82d86db_2,1,2,"[1, 3]"
3704cdfd6_1_aug0,1,1,[1]
f1c0e4d32_1_aug0,1,1,[1]
eb2b76683_2_aug0,1,1,[1]
d2454fd68_5_aug0,1,1,[1]
7c0745f39_3_aug0,1,1,[1]
0f010cc60_2,1,1,[1]
2c7e26f0d_2,1,1,[1]
02c4655ff_2,1,1,[1]
a67df9196_5,1,1,[1]
567578f1b_4,1,1,[1]
b08712015_2,1,1,[1]
90b5b429a_3,1,1,[1]
fbbd2ed0d_2,1,1,[1]
64443519b_1_aug0,1,1,[1]
7b79706b6_3_aug0,1,1,[1]
4b5490a9f_3,1,1,[1]
55a585807_1_aug0,1,1,[1]
3294c9bd1_2,1,1,[1]
e7eebb438_4,1,1,[1]
1017c52e8_3_aug0,1,1,[1]
bc7ce8f4d_3_aug0,1,1,[1]
c71558eac_4_aug0,1,1,[1]
26c156283_4_aug0,1,1,[1]
d7221e8ce_5,1,1,[1]
254c52b64_1,1,1,[1]
e848a32dd_1_aug0,1,1,[1]
cdef07364_4,1,1,[1]
a7e675896_3_aug0,1,1,[1]
268f0fa63_5,1,1,[1]
01df77e59_1,1,1,[1]
29936b461_3_aug0,1,1,[1]
3beb63791_2_aug0,1,1,[1]
a886bfcfc_3,1,1,[1]
42d2a363d_3,1,1,[1]
42935bb3a_1,1,1,[1]
d2fd4e0d5_2,1,1,[1]
f7916450e_3_aug0,1,1,[1]
d2a854e69_3_aug0,1,1,[1]
